,Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$
821,64000,1730400160,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,6976,388
822,64015,1646259552,12/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,5166,323
823,64093,1753425764,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
824,64143,1173475453,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,4200,191
825,64148,1527321479,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,14595,663
826,64198,1985260963,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,2098,110
827,64305,1639579627,12/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,6600,413
828,64368,2137275635,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,3498,269
829,64373,1464486527,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,500,31
830,64403,1626980137,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,616,28
831,64423,1531676478,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,3130,209
832,64440,1155350559,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1750,97
833,64468,1431210145,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,15503,775
834,64592,2210969799,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,11908,662
835,64623,2290912152,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
836,64641,1588880596,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,1998,95
837,64645,1558910652,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,1957,140
838,64689,2228434231,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,5493,305
839,64749,1643825832,12/12/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,14,2490,178
840,64783,1336723192,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,19177,1475
841,64814,1873693678,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,2894,152
842,64853,1227130310,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,79900,3632
843,64930,2027003240,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,199,14
844,65021,1635642881,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,5998,273
845,65059,2114459022,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,339,16
846,65060,1257467513,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,500,29
847,65131,1193243192,12/12/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,23,2680,117
848,65151,1270236944,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1886,111
849,65257,2147588103,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,2175,95
850,65267,1896584462,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,2679,158
851,65541,1470240062,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,2499,208
852,65544,1261706978,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,3950,247
853,65567,1208525340,12/12/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,22495,1406
854,65577,1627733751,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,1890,118
855,65598,1791221417,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,19785,989
856,65751,1496081115,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,3109,173
857,65821,1290243797,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,0,0
858,65833,1930925672,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,0,0
859,65872,2060495338,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,999,71
860,65877,1368404494,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,21965,998
861,65993,1427413094,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,5999,461
862,66011,1962253968,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,499,36
863,66048,1628672510,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,779,43
864,66057,1414278368,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,13000,684
865,66137,1903824470,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,1400,88
866,66152,1705270073,12/13/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,249,16
867,66153,1969404515,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,9178,399
868,66177,1626570097,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,0,0
869,66211,2134456765,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,2000,125
870,66222,1894418626,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,1130,87
871,66276,1704436993,12/13/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,21,292,14
872,66313,2301417971,12/13/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,18,2999,167
873,66320,1916672705,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,5655,353
874,66438,2201106790,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,9499,792
875,66460,1931644041,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,0,0
876,66598,1172812014,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,0,0
877,66652,1862792578,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,1062,48
878,66782,1955073430,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,2000,154
879,66797,1601423045,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,1049,48
880,66878,1993740269,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,249,12
881,66958,1785484721,12/13/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,16,5870,367
882,66972,1730144720,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,11298,706
883,67070,2006894467,12/13/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,23,6990,304
884,67144,1153316594,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,2998,167
885,67166,1421807952,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
886,67211,1367039700,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,4693,213
887,67302,1532203040,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,2499,132
888,67384,1327478765,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,589,45
889,67513,1237364978,12/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1494,83
890,67536,1484706181,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,1099,92
891,67634,1624930527,12/14/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,18,0,0
892,67830,1190510841,12/14/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,20,2124,106
893,67911,2078044768,12/14/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,2471,145
894,67975,1498025018,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,19687,984
895,68053,1945699324,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,3395,170
896,68112,1223230846,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,525,31
897,68131,2280055778,12/14/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,15,3000,200
898,68182,1648952249,12/14/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,2995,187
900,68247,1210935584,12/14/2013,Jean,Female,Web,Clothing,Member,one-day deliver,15,2486,166
901,68272,1413115815,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,399,21
902,68288,1459442285,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,4199,191
903,68308,1675505346,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,2300,105
904,68327,1976451856,12/14/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,23,1734,75
905,68334,2298519462,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,10428,802
906,68494,1575376692,12/14/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,1850,109
907,68561,2111971879,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,2500,114
908,68579,2281345738,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,5995,285
909,68608,1788424629,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,1700,121
910,68635,2151845667,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,8398,700
911,68637,1450279028,12/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,1131,60
912,68778,1510530899,12/14/2013,Jean,Female,Web,Clothing,Member,one-day deliver,14,22855,1633
913,69013,1346535048,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,3675,204
914,69102,1624624665,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,6223,445
915,69125,1427369476,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,51440,3026
916,69209,1717808704,12/15/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,14,4189,299
917,69565,1208020068,12/15/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,3999,222
918,69647,1332374404,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,1199,100
919,69655,2110540303,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,3400,170
920,69659,1461840401,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,2000,167
921,69840,1645005606,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,20000,1250
922,69928,1836779994,12/15/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,13,4048,311
923,69941,1760292710,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,4059,239
924,69975,2229255629,12/15/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,21,2598,124
925,70039,1850228703,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,2990,157
926,70068,2192704923,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,5000,417
927,70072,2110772741,12/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,2647,189
928,70238,2263290379,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,2339,123
929,70332,2004272075,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,749,33
930,70490,2203244069,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,14750,1135
931,70505,1483798414,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,2100,175
932,70569,1438781401,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,500,33
933,70589,1990203258,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,995,47
934,70624,1427655740,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,15119,796
935,70633,1965920605,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,0,0
936,70882,1662119123,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,916,51
937,70969,1570047334,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,0,0
938,71049,1317639134,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,3399,200
939,71203,1189747640,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,3200,145
940,71296,2292471175,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,2298,192
941,71461,2151578897,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,1891,145
942,71618,1839086692,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,7124,324
943,71648,1876869906,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,9699,441
944,71717,1381426906,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,1295,81
945,71721,1871621295,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
946,71743,1767365902,12/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,3803,200
947,71786,1898217988,12/16/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,18,140,8
948,71802,1798307211,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1500,83
949,71860,1179258353,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,4000,308
950,71971,1471478575,12/17/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,20,970,49
951,72027,1256492968,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,0,0
952,72133,1570849551,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,995,62
953,72153,1621390024,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,9631,507
954,72222,2283346669,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,4600,219
955,72231,1812131599,12/17/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,22,8900,405
956,72237,2125958405,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1873,110
957,72243,1562117321,12/17/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,12,5495,458
958,72355,1780351731,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,14900,710
959,72379,2173191175,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
960,72442,1252514681,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,6702,319
961,72525,2117303873,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
962,72593,2079662086,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1776,99
963,72630,2047528826,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,10695,563
964,72664,2160925244,12/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,14,350,25
965,72671,2290920843,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,571,32
966,72846,1567167644,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,450,35
967,72849,2068302377,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,2540,115
968,72877,2070254908,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,462,21
969,72957,2116157640,12/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,0,0
970,72974,1248050311,12/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
971,73106,1424815227,12/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,2198,96
972,73200,2000271812,12/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,11500,639
973,73244,1858472510,12/18/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,18,349,19
974,73340,1233566559,12/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,7224,556
975,73366,1905669884,12/18/2013,Jean,Female,Web,Clothing,Member,one-day deliver,21,4305,205
976,73578,1383319534,12/18/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,6300,286
977,73621,1646585875,12/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,2636,120
978,73666,1158913965,12/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,390,24
979,73705,2182609601,12/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,249,12
980,73739,2300515181,12/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
981,73778,1876829141,12/18/2013,Jean,Female,Web,Clothing,Member,one-day deliver,12,584,49
982,73837,1196237783,12/18/2013,Jean,Female,Web,Clothing,Member,one-day deliver,20,0,0
983,73902,1338423116,12/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,0,0
984,74082,2266060426,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,4000,308
985,74084,2064302361,12/19/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,3300,206
986,74149,1442138546,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,3000,130
987,74216,2195582557,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,4598,255
988,74230,1822231932,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,2948,173
989,74260,1470890066,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,3645,214
990,74265,1621089801,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1500,88
991,74299,1592834247,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,3300,150
992,74419,2240672979,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,28,1
993,74485,1545911855,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,616,44
994,74499,1549704144,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,0,0
995,74502,2263347112,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,350,29
996,74566,1633884275,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,3450,288
997,74584,2192666100,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,0,0
998,74670,1180261737,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,3993,200
999,74850,2225029974,12/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,4210,191
1000,74880,1417959941,12/20/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,18,499,28
1001,74930,1868943912,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,1000,63
1002,75097,1698514876,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,6858,403
1003,75126,1542881242,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,3900,195
1004,75181,1633303253,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,387,22
1005,75196,1365320477,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,21343,1423
1006,75203,1741590249,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,500,23
1007,75250,1565788839,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,3150,143
1008,75377,1836226114,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,199,17
1009,75419,1919348238,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,3794,172
1010,75539,2097565374,12/20/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,18,2598,144
1011,75550,1913334803,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,260,12
1012,75677,1696961142,12/20/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,12,3595,300
1013,75686,2028722425,12/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,21131,1006
1014,75995,1927553904,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,3700,308
1015,76029,2079150787,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
1016,76045,1391787807,12/21/2013,Jean,Female,Web,Clothing,Member,one-day deliver,19,15499,816
1017,76098,1429884368,12/21/2013,Jean,Female,Web,Clothing,Member,one-day deliver,12,600,50
1018,76193,1242495891,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,2700,123
1019,76308,2098246879,12/21/2013,Jean,Female,Web,Clothing,Member,one-day deliver,20,6845,342
1020,76326,1475937312,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,2199,122
1021,76384,2223082163,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,950,63
1022,76411,2142665517,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,5625,313
1023,76445,1436923082,12/21/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,0,0
1024,76494,1770203149,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,2113,141
1025,76526,1514489631,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,2275,190
1026,76534,2078126307,12/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,3057,146
1027,76696,1514985300,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,5765,262
1028,76729,1961484479,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1854,103
1029,76744,1555712028,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,2380,159
1030,76750,1722583724,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,600,27
1031,76759,1542927845,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,2247,102
1032,76776,1273192996,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,4821,321
1033,76837,2246486354,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,1545,70
1034,76856,1979132885,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,5998,333
1035,76912,1456651130,12/22/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,16,5000,313
1036,76946,1524664504,12/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,4182,199
